date,value
1996-12-30,991.010009765625
1996-12-31,973.9000244140624
1997-01-02,969.0499877929688
1997-01-03,983.5599975585938
1997-01-06,983.0800170898438
1997-01-07,990.47998046875
1997-01-08,984.4000244140624
1997-01-09,992.8900146484376
1997-01-10,999.010009765625
1997-01-13,999.0800170898438
1997-01-14,1011.3900146484376
1997-01-15,1009.219970703125
1997-01-16,1012.5999755859376
1997-01-17,1021.0900268554688
1997-01-20,1021.7899780273438
1997-01-21,1029.7099609375
1997-01-22,1034.4100341796875
1997-01-23,1023.02001953125
1997-01-24,1013.75
1997-01-27,1006.52001953125
1997-01-28,1006.5999755859376
1997-01-29,1016.6300048828124
1997-01-30,1032.1199951171875
1997-01-31,1034.739990234375
1997-02-03,1035.5899658203125
1997-02-04,1039.0
1997-02-05,1024.719970703125
1997-02-06,1027.5
1997-02-07,1039.9100341796875
1997-02-10,1034.510009765625
1997-02-11,1039.989990234375
1997-02-12,1057.6400146484375
1997-02-13,1069.6800537109375
1997-02-14,1065.31005859375
1997-02-18,1075.8199462890625
1997-02-19,1070.9200439453125
1997-02-20,1058.199951171875
1997-02-21,1056.8599853515625
1997-02-24,1068.0899658203125
1997-02-25,1070.5
1997-02-26,1062.22998046875
1997-02-27,1048.4300537109375
1997-02-28,1042.8499755859375
1997-03-03,1048.780029296875
1997-03-04,1043.18994140625
1997-03-05,1058.0999755859375
1997-03-06,1053.699951171875
1997-03-07,1062.1700439453125
1997-03-10,1073.6400146484375
1997-03-11,1070.6099853515625
1997-03-12,1061.510009765625
1997-03-13,1042.3199462890625
1997-03-14,1047.0899658203125
1997-03-17,1050.489990234375
1997-03-18,1042.52001953125
1997-03-19,1037.4000244140625
1997-03-20,1033.3399658203125
1997-03-21,1035.260009765625
1997-03-24,1044.25
1997-03-25,1041.93994140625
1997-03-26,1044.0799560546875
1997-03-27,1022.1400146484376
1997-03-31,1000.0
1997-04-01,1003.3300170898438
1997-04-02,990.9299926757812
1997-04-03,991.2100219726562
1997-04-04,1001.25
1997-04-07,1006.8499755859376
1997-04-08,1012.4099731445312
1997-04-09,1005.1799926757812
1997-04-10,1002.219970703125
1997-04-11,974.9400024414062
1997-04-14,982.97998046875
1997-04-15,997.5
1997-04-16,1009.219970703125
1997-04-17,1006.9299926757812
1997-04-18,1012.969970703125
1997-04-21,1005.0800170898438
1997-04-22,1023.9000244140624
1997-04-23,1022.6699829101562
1997-04-24,1019.4299926757812
1997-04-25,1011.75
1997-04-28,1021.9199829101562
1997-04-29,1049.8499755859375
1997-04-30,1059.699951171875
1997-05-01,1056.1300048828125
1997-05-02,1075.22998046875
1997-05-05,1098.1400146484375
1997-05-06,1094.949951171875
1997-05-07,1079.050048828125
1997-05-08,1085.219970703125
1997-05-09,1091.489990234375
1997-05-12,1108.5799560546875
1997-05-13,1102.780029296875
1997-05-14,1106.7900390625
1997-05-15,1114.8599853515625
1997-05-16,1099.0
1997-05-19,1103.6800537109375
1997-05-20,1114.8800048828125
1997-05-21,1111.93994140625
1997-05-22,1107.0799560546875
1997-05-23,1122.1600341796875
1997-05-27,1125.719970703125
1997-05-28,1122.5999755859375
1997-05-29,1118.6199951171875
1997-05-30,1124.219970703125
1997-06-02,1121.68994140625
1997-06-03,1120.5400390625
1997-06-04,1113.68994140625
1997-06-05,1118.22998046875
1997-06-06,1137.6199951171875
1997-06-09,1144.1500244140625
1997-06-10,1147.300048828125
1997-06-11,1153.2099609375
1997-06-12,1171.9100341796875
1997-06-13,1184.9000244140625
1997-06-16,1185.780029296875
1997-06-17,1186.469970703125
1997-06-18,1179.4100341796875
1997-06-19,1191.2900390625
1997-06-20,1192.239990234375
1997-06-23,1165.6199951171875
1997-06-24,1189.1300048828125
1997-06-25,1179.4200439453125
1997-06-26,1172.6300048828125
1997-06-27,1177.449951171875
1997-06-30,1174.5899658203125
1997-07-01,1182.5699462890625
1997-07-02,1199.97998046875
1997-07-03,1217.1099853515625
1997-07-07,1210.8599853515625
1997-07-08,1219.8199462890625
1997-07-09,1205.0
1997-07-10,1213.3199462890625
1997-07-11,1217.3399658203125
1997-07-14,1219.5999755859375
1997-07-15,1229.4000244140625
1997-07-16,1243.8599853515625
1997-07-17,1237.280029296875
1997-07-18,1215.6300048828125
1997-07-21,1212.5
1997-07-22,1240.43994140625
1997-07-23,1243.9000244140625
1997-07-24,1248.8800048828125
1997-07-25,1246.8699951171875
1997-07-28,1243.760009765625
1997-07-29,1251.6600341796875
1997-07-30,1265.2099609375
1997-07-31,1268.050048828125
1997-08-01,1258.5899658203125
1997-08-04,1262.81005859375
1997-08-05,1265.5799560546875
1997-08-06,1276.25
1997-08-07,1264.199951171875
1997-08-08,1240.75
1997-08-11,1245.6700439453125
1997-08-12,1231.8199462890625
1997-08-13,1226.0999755859375
1997-08-14,1229.800048828125
1997-08-15,1197.989990234375
1997-08-18,1213.6800537109375
1997-08-19,1231.6800537109375
1997-08-20,1249.6099853515625
1997-08-21,1230.6099853515625
1997-08-22,1228.6300048828125
1997-08-25,1224.1199951171875
1997-08-26,1214.6400146484375
1997-08-27,1215.719970703125
1997-08-28,1202.56005859375
1997-08-29,1197.010009765625
1997-09-02,1234.43994140625
1997-09-03,1235.1400146484375
1997-09-04,1239.1700439453125
1997-09-05,1236.8199462890625
1997-09-08,1239.760009765625
1997-09-09,1242.989990234375
1997-09-10,1223.5999755859375
1997-09-11,1215.4100341796875
1997-09-12,1230.52001953125
1997-09-15,1225.260009765625
1997-09-16,1259.719970703125
1997-09-17,1256.2900390625
1997-09-18,1262.06005859375
1997-09-19,1266.3699951171875
1997-09-22,1272.949951171875
1997-09-23,1268.2900390625
1997-09-24,1258.4000244140625
1997-09-25,1249.6500244140625
1997-09-26,1259.7900390625
1997-09-29,1270.6400146484375
1997-09-30,1262.56005859375
1997-10-01,1273.510009765625
1997-10-02,1280.300048828125
1997-10-03,1286.4200439453125
1997-10-06,1296.6300048828125
1997-10-07,1310.5999755859375
1997-10-08,1298.5799560546875
1997-10-09,1294.3199462890625
1997-10-10,1289.5400390625
1997-10-13,1291.030029296875
1997-10-14,1293.93994140625
1997-10-15,1287.8800048828125
1997-10-16,1273.9200439453125
1997-10-17,1259.1600341796875
1997-10-20,1274.43994140625
1997-10-21,1296.6800537109375
1997-10-22,1291.7099609375
1997-10-23,1267.97998046875
1997-10-24,1255.9100341796875
1997-10-27,1169.68994140625
1997-10-28,1229.52001953125
1997-10-29,1226.219970703125
1997-10-30,1205.7900390625
1997-10-31,1220.4000244140625
1997-11-03,1252.9599609375
1997-11-04,1255.3299560546875
1997-11-05,1258.1800537109375
1997-11-06,1251.969970703125
1997-11-07,1238.199951171875
1997-11-10,1229.7900390625
1997-11-11,1233.3299560546875
1997-11-12,1209.8199462890625
1997-11-13,1224.199951171875
1997-11-14,1239.8800048828125
1997-11-17,1263.760009765625
1997-11-18,1253.260009765625
1997-11-19,1261.949951171875
1997-11-20,1281.18994140625
1997-11-21,1286.68994140625
1997-11-24,1264.7900390625
1997-11-25,1270.47998046875
1997-11-26,1271.8299560546875
1997-11-28,1276.8900146484375
1997-12-01,1302.8199462890625
1997-12-02,1298.699951171875
1997-12-03,1305.8399658203125
1997-12-04,1300.97998046875
1997-12-05,1315.280029296875
1997-12-08,1313.469970703125
1997-12-09,1304.6600341796875
1997-12-10,1296.739990234375
1997-12-11,1277.219970703125
1997-12-12,1275.1600341796875
1997-12-15,1288.56005859375
1997-12-16,1294.780029296875
1997-12-17,1291.52001953125
1997-12-18,1277.8900146484375
1997-12-19,1266.5
1997-12-22,1275.780029296875
1997-12-23,1256.3199462890625
1997-12-24,1247.75
1997-12-26,1252.7900390625
1997-12-29,1275.81005859375
1997-12-30,1299.3399658203125
1997-12-31,1298.8199462890625
1998-01-02,1305.0400390625
1998-01-05,1307.780029296875
1998-01-06,1293.800048828125
1998-01-07,1290.6600341796875
1998-01-08,1280.0699462890625
1998-01-09,1242.0999755859375
1998-01-12,1257.530029296875
1998-01-13,1274.8699951171875
1998-01-14,1282.7099609375
1998-01-15,1273.0999755859375
1998-01-16,1287.530029296875
1998-01-20,1310.4300537109375
1998-01-21,1300.0799560546875
1998-01-22,1289.6800537109375
1998-01-23,1282.4000244140625
1998-01-26,1281.5400390625
1998-01-27,1297.699951171875
1998-01-28,1309.31005859375
1998-01-29,1320.1600341796875
1998-01-30,1313.18994140625
1998-02-02,1341.3199462890625
1998-02-03,1347.719970703125
1998-02-04,1349.1099853515625
1998-02-05,1344.77001953125
1998-02-06,1356.9599609375
1998-02-09,1354.75
1998-02-10,1365.8499755859375
1998-02-11,1367.489990234375
1998-02-12,1373.1600341796875
1998-02-13,1367.77001953125
1998-02-17,1371.4100341796875
1998-02-18,1384.239990234375
1998-02-19,1379.18994140625
1998-02-20,1387.1600341796875
1998-02-23,1392.4599609375
1998-02-24,1382.2900390625
1998-02-25,1399.0400390625
1998-02-26,1406.949951171875
1998-02-27,1407.9000244140625
1998-03-02,1405.72998046875
1998-03-03,1411.5400390625
1998-03-04,1405.56005859375
1998-03-05,1389.27001953125
1998-03-06,1417.0999755859375
1998-03-09,1412.5799560546875
1998-03-10,1428.6300048828125
1998-03-11,1434.56005859375
1998-03-12,1436.72998046875
1998-03-13,1434.989990234375
1998-03-16,1449.3299560546875
1998-03-17,1450.9100341796875
1998-03-18,1457.7900390625
1998-03-19,1463.510009765625
1998-03-20,1476.1700439453125
1998-03-23,1471.3499755859375
1998-03-24,1484.9200439453125
1998-03-25,1479.949951171875
1998-03-26,1478.4300537109375
1998-03-27,1471.489990234375
1998-03-30,1468.969970703125
1998-03-31,1480.0
1998-04-01,1488.699951171875
1998-04-02,1504.68994140625
1998-04-03,1508.3199462890625
1998-04-06,1506.56005859375
1998-04-07,1491.1199951171875
1998-04-08,1480.5400390625
1998-04-09,1492.6800537109375
1998-04-13,1491.449951171875
1998-04-14,1499.5899658203125
1998-04-15,1504.4000244140625
1998-04-16,1489.43994140625
1998-04-17,1509.010009765625
1998-04-20,1510.260009765625
1998-04-21,1514.3299560546875
1998-04-22,1519.6199951171875
1998-04-23,1504.9100341796875
1998-04-24,1489.2099609375
1998-04-27,1460.5
1998-04-28,1458.72998046875
1998-04-29,1471.77001953125
1998-04-30,1494.8900146484375
1998-05-01,1507.3299560546875
1998-05-04,1508.77001953125
1998-05-05,1499.969970703125
1998-05-06,1486.0999755859375
1998-05-07,1472.97998046875
1998-05-08,1490.47998046875
1998-05-11,1489.199951171875
1998-05-12,1501.5799560546875
1998-05-13,1506.0
1998-05-14,1504.030029296875
1998-05-15,1492.4599609375
1998-05-18,1488.7099609375
1998-05-19,1493.699951171875
1998-05-20,1506.75
1998-05-21,1500.800048828125
1998-05-22,1495.18994140625
1998-05-26,1473.06005859375
1998-05-27,1470.8399658203125
1998-05-28,1478.280029296875
1998-05-29,1469.18994140625
1998-06-01,1469.4599609375
1998-06-02,1472.47998046875
1998-06-03,1458.6800537109375
1998-06-04,1474.989990234375
1998-06-05,1500.6800537109375
1998-06-08,1503.27001953125
1998-06-09,1506.9300537109375
1998-06-10,1498.75
1998-06-11,1475.2900390625
1998-06-12,1481.06005859375
1998-06-15,1451.6500244140625
1998-06-16,1465.9100341796875
1998-06-17,1492.280029296875
1998-06-18,1491.3499755859375
1998-06-19,1483.6500244140625
1998-06-22,1487.1199951171875
1998-06-23,1509.0699462890625
1998-06-24,1527.1800537109375
1998-06-25,1522.3199462890625
1998-06-26,1527.8599853515625
1998-06-29,1535.010009765625
1998-06-30,1528.8699951171875
1998-07-01,1548.77001953125
1998-07-02,1545.8900146484375
1998-07-06,1560.8299560546875
1998-07-07,1557.25
1998-07-08,1573.449951171875
1998-07-09,1562.9200439453125
1998-07-10,1570.7099609375
1998-07-13,1571.9300537109375
1998-07-14,1588.6700439453125
1998-07-15,1584.93994140625
1998-07-16,1597.3599853515625
1998-07-17,1601.0799560546875
1998-07-20,1597.52001953125
1998-07-21,1571.8499755859375
1998-07-22,1570.6300048828125
1998-07-23,1537.8199462890625
1998-07-24,1539.22998046875
1998-07-27,1547.969970703125
1998-07-28,1524.989990234375
1998-07-29,1518.5
1998-07-30,1542.6600341796875
1998-07-31,1512.5899658203125
1998-08-03,1501.530029296875
1998-08-04,1447.1500244140625
1998-08-05,1459.9200439453125
1998-08-06,1471.1199951171875
1998-08-07,1470.8800048828125
1998-08-10,1462.449951171875
1998-08-11,1443.6099853515625
1998-08-12,1464.469970703125
1998-08-13,1451.9300537109375
1998-08-14,1435.5799560546875
1998-08-17,1463.8800048828125
1998-08-18,1487.7099609375
1998-08-19,1483.56005859375
1998-08-20,1474.9200439453125
1998-08-21,1460.949951171875
1998-08-24,1470.280029296875
1998-08-25,1476.6400146484375
1998-08-26,1465.06005859375
1998-08-27,1408.97998046875
1998-08-28,1388.300048828125
1998-08-31,1293.9000244140625
1998-09-01,1343.93994140625
1998-09-02,1339.1400146484375
1998-09-03,1328.0699462890625
1998-09-04,1316.81005859375
1998-09-08,1383.9200439453125
1998-09-09,1360.6600341796875
1998-09-10,1325.510009765625
1998-09-11,1364.949951171875
1998-09-14,1393.1700439453125
1998-09-15,1403.93994140625
1998-09-16,1414.5899658203125
1998-09-17,1378.6800537109375
1998-09-18,1380.3399658203125
1998-09-21,1385.510009765625
1998-09-22,1393.280029296875
1998-09-23,1442.6600341796875
1998-09-24,1411.0400390625
1998-09-25,1413.7900390625
1998-09-28,1419.5699462890625
1998-09-29,1420.0400390625
1998-09-30,1376.7900390625
1998-10-01,1335.3599853515625
1998-10-02,1357.3800048828125
1998-10-05,1338.3699951171875
1998-10-06,1333.0699462890625
1998-10-07,1314.6300048828125
1998-10-08,1299.43994140625
1998-10-09,1333.22998046875
1998-10-12,1351.27001953125
1998-10-13,1347.4100341796875
1998-10-14,1361.969970703125
1998-10-15,1418.81005859375
1998-10-16,1430.9200439453125
1998-10-19,1439.0
1998-10-20,1441.0899658203125
1998-10-21,1449.300048828125
1998-10-22,1460.9300537109375
1998-10-23,1450.3699951171875
1998-10-26,1452.5999755859375
1998-10-27,1443.1500244140625
1998-10-28,1447.1500244140625
1998-10-29,1471.510009765625
1998-10-30,1488.780029296875
1998-11-02,1506.31005859375
1998-11-03,1505.3199462890625
1998-11-04,1516.1500244140625
1998-11-05,1536.8499755859375
1998-11-06,1546.699951171875
1998-11-09,1532.2900390625
1998-11-10,1529.9200439453125
1998-11-11,1520.0400390625
1998-11-12,1515.75
1998-11-13,1526.7099609375
1998-11-16,1540.510009765625
1998-11-17,1545.2099609375
1998-11-18,1552.4000244140625
1998-11-19,1563.52001953125
1998-11-20,1578.3699951171875
1998-11-23,1611.8399658203125
1998-11-24,1604.8699951171875
1998-11-25,1610.280029296875
1998-11-27,1617.949951171875
1998-11-30,1579.02001953125
1998-12-01,1594.8699951171875
1998-12-02,1589.77001953125
1998-12-03,1561.1600341796875
1998-12-04,1597.27001953125
1998-12-07,1612.1800537109375
1998-12-08,1603.68994140625
1998-12-09,1606.6800537109375
1998-12-10,1581.6500244140625
1998-12-11,1583.9200439453125
1998-12-14,1549.6300048828125
1998-12-15,1579.02001953125
1998-12-16,1577.8699951171875
1998-12-17,1602.469970703125
1998-12-18,1613.4100341796875
1998-12-21,1633.56005859375
1998-12-22,1634.5799560546875
1998-12-23,1668.5
1998-12-24,1665.449951171875
1998-12-28,1664.3900146484375
1998-12-29,1687.030029296875
1998-12-30,1673.6600341796875
1998-12-31,1670.010009765625
1999-01-04,1668.52001953125
1999-01-05,1691.25
1999-01-06,1729.0799560546875
1999-01-07,1725.6400146484375
1999-01-08,1732.9300537109375
1999-01-11,1717.68994140625
1999-01-12,1684.5699462890625
1999-01-13,1677.72998046875
1999-01-14,1647.5699462890625
1999-01-15,1689.8199462890625
1999-01-19,1701.7099609375
1999-01-20,1708.0899658203125
1999-01-21,1678.9300537109375
1999-01-22,1665.3900146484375
1999-01-25,1677.3399658203125
1999-01-26,1702.260009765625
1999-01-27,1690.0799560546875
1999-01-28,1720.43994140625
1999-01-29,1739.8399658203125
1999-02-01,1730.81005859375
1999-02-02,1715.9100341796875
1999-02-03,1729.8399658203125
1999-02-04,1697.9100341796875
1999-02-05,1685.5799560546875
1999-02-08,1691.800048828125
1999-02-09,1654.239990234375
1999-02-10,1664.6400146484375
1999-02-11,1706.25
1999-02-12,1673.77001953125
1999-02-16,1689.75
1999-02-17,1665.6800537109375
1999-02-18,1683.8399658203125
1999-02-19,1686.47998046875
1999-02-22,1731.3199462890625
1999-02-23,1730.050048828125
1999-02-24,1706.030029296875
1999-02-25,1694.8299560546875
1999-02-26,1685.77001953125
1999-03-01,1682.8599853515625
1999-03-02,1668.3699951171875
1999-03-03,1671.739990234375
1999-03-04,1697.760009765625
1999-03-05,1737.050048828125
1999-03-08,1747.0400390625
1999-03-09,1743.1099853515625
1999-03-10,1752.75
1999-03-11,1767.9300537109375
1999-03-12,1763.739990234375
1999-03-15,1781.02001953125
1999-03-16,1779.8399658203125
1999-03-17,1768.27001953125
1999-03-18,1793.8499755859375
1999-03-19,1770.3399658203125
1999-03-22,1767.260009765625
1999-03-23,1719.760009765625
1999-03-24,1728.5699462890625
1999-03-25,1757.75
1999-03-26,1747.949951171875
1999-03-29,1785.5
1999-03-30,1772.7900390625
1999-03-31,1753.2099609375
1999-04-01,1763.31005859375
1999-04-05,1800.6700439453125
1999-04-06,1796.3399658203125
1999-04-07,1808.969970703125
1999-04-08,1832.3399658203125
1999-04-09,1838.300048828125
1999-04-12,1852.3499755859373
1999-04-13,1840.4000244140625
1999-04-14,1811.2900390625
1999-04-15,1803.6800537109373
1999-04-16,1798.4200439453125
1999-04-19,1758.18994140625
1999-04-20,1780.93994140625
1999-04-21,1821.8800048828125
1999-04-22,1852.8599853515625
1999-04-23,1850.1800537109373
1999-04-26,1854.530029296875
1999-04-27,1858.2900390625
1999-04-28,1842.219970703125
1999-04-29,1831.530029296875
1999-04-30,1821.1099853515625
1999-05-03,1847.6300048828125
1999-05-04,1816.7900390625
1999-05-05,1838.0799560546875
1999-05-06,1817.3900146484373
1999-05-07,1835.06005859375
1999-05-10,1829.1600341796875
1999-05-11,1850.1600341796875
1999-05-12,1861.969970703125
1999-05-13,1866.8699951171875
1999-05-14,1826.31005859375
1999-05-17,1828.6700439453125
1999-05-18,1820.3599853515625
1999-05-19,1835.3299560546875
1999-05-20,1828.050048828125
1999-05-21,1816.4100341796875
1999-05-24,1784.1400146484375
1999-05-25,1753.7900390625
1999-05-26,1781.8399658203125
1999-05-27,1750.18994140625
1999-05-28,1778.0999755859375
1999-06-01,1767.800048828125
1999-06-02,1768.9200439453125
1999-06-03,1775.4000244140625
1999-06-04,1813.969970703125
1999-06-07,1823.2900390625
1999-06-08,1799.8699951171875
1999-06-09,1801.7900390625
1999-06-10,1780.18994140625
1999-06-11,1768.0400390625
1999-06-14,1768.56005859375
1999-06-15,1778.3599853515625
1999-06-16,1818.4000244140625
1999-06-17,1831.449951171875
1999-06-18,1835.47998046875
1999-06-21,1843.9300537109373
1999-06-22,1826.0
1999-06-23,1822.1700439453125
1999-06-24,1798.550048828125
1999-06-25,1797.9100341796875
1999-06-28,1820.0899658203125
1999-06-29,1847.5899658203125
1999-06-30,1876.780029296875
1999-07-01,1888.1500244140625
1999-07-02,1902.1800537109373
1999-07-06,1898.1500244140625
1999-07-07,1909.1300048828125
1999-07-08,1907.280029296875
1999-07-09,1919.4000244140625
1999-07-12,1913.68994140625
1999-07-13,1906.18994140625
1999-07-14,1912.5400390625
1999-07-15,1928.2099609375
1999-07-16,1940.760009765625
1999-07-19,1925.550048828125
1999-07-20,1883.760009765625
1999-07-21,1886.8599853515625
1999-07-22,1861.8299560546875
1999-07-23,1856.31005859375
1999-07-26,1843.75
1999-07-27,1864.3800048828125
